0.13029201,-0.21272698,0.32453703,0.38647404,0.26171805,-0.55713294,0.29567707,1.01169708,0.25117309,-0.5447469,F
0.31545001,-0.33049498,0.55570303,-0.37409796,0.70860905,0.31488906,-0.76133393,-0.54196292,0.56298709,0.9136961,Y
-0.27705499,0.03065902,0.44189803,0.13186604,0.17234005,-1.05543094,-0.04407593,0.11154108,0.53180609,-0.8219779,D
-0.19064799,-0.69164898,0.28186003,-0.19447196,0.17234005,0.10726506,-2.27135093,0.50503308,0.59416909,-1.6439089,E
0.21669901,0.12487402,-3.21052797,-0.88692396,0.26171805,0.39793906,0.37117807,-0.45754392,-0.49718291,0.2718441,A
0.41420001,-0.16561998,0.05425003,-0.89199596,0.97674305,-1.51220394,-1.47859193,-1.21538592,0.50062409,-0.4895339,I
0.94498601,0.13272502,0.13604703,0.56493604,0.17234005,0.31488906,0.40892907,0.13724708,-0.21654891,0.1841911,A
0.09326001,-0.10281098,0.01513003,-1.20377396,0.08296105,-0.64018194,-2.95085793,-1.40080292,-0.87135991,-1.8951499,A
-0.03017799,-0.34619698,0.23562703,-1.08104996,0.17234005,-0.93085594,0.48442907,-0.42265492,0.75007609,-0.9617459,E
-0.32642999,-0.15776898,0.42411603,1.92495404,0.17234005,0.23183906,0.59768107,1.11877308,2.18442409,0.0107661,X
-3.49879899,-0.29123898,0.37077003,-0.28121196,-4.92221495,-0.97238094,-0.11957693,-1.78876092,-1.40144491,-0.7246939,F
0.05622901,0.43107002,-3.21052797,-1.13314796,0.26171805,0.60556306,0.14467607,-0.76172492,0.46944309,0.5978751,A
-0.30174299,0.19553402,0.38143903,0.35111604,0.08296105,-0.05883494,0.44667907,-0.08171992,0.87480209,-0.1772099,E
0.20435501,-0.27553698,0.36010103,-0.27888396,0.26171805,-0.51560794,0.33342807,0.48155908,0.34471709,-0.5291229,A
0.31545001,-0.23628098,0.37077003,0.81217404,0.26171805,0.14879006,0.40892907,0.69046908,-0.12300491,0.0293671,A
-0.04252199,-0.32264398,0.31031103,0.28729304,0.26171805,0.06574006,0.33342807,0.20584208,-0.12300491,0.0052931,F
0.09326001,0.32900402,0.27119103,-0.81352196,0.17234005,1.43606006,-2.49785293,-0.34580792,-0.02946091,-0.8570709,A
-3.49879899,-0.11066198,7.41956103,2.02145104,-4.92221495,-0.30798394,-0.95008593,1.49162708,0.81243909,0.4284281,I
0.40185701,-0.22057898,-3.21052797,-1.18551296,-1.16833295,-1.13848094,0.29567707,-0.31851092,-0.65308991,-1.0641659,A
0.21669901,-0.29123898,0.34943203,0.50711004,0.26171805,-0.30798394,0.33342807,0.63925108,0.18881009,-0.3405449,A
1.01904901,0.21123702,-0.15557797,-0.31185496,0.26171805,0.74397906,1.25202207,-1.89667192,-2.07704391,0.0784801,A
-0.05486599,-0.22057898,0.46679303,-0.21696996,0.17234005,1.02081106,0.52218007,0.03333608,0.03290209,0.7261531,D
0.99436101,-0.00859698,-0.14846497,0.82688404,0.26171805,0.97928606,0.74868207,0.27191208,-0.31009391,0.5628671,A
-0.03017799,-0.06355498,0.28541603,-1.27887696,0.17234005,-0.39103294,0.06917507,-2.02518292,-2.21216291,-0.2588109,F
0.19201101,-0.25198298,0.33165003,0.29642304,0.26171805,-0.55713294,0.25792707,0.42997308,0.06408409,-0.5198889,A
0.01919701,-0.01644798,0.32453703,-0.20780996,0.26171805,-1.18000594,-0.57258193,-0.99125392,0.12644709,-0.6933739,H
-0.00548999,0.61164702,0.02224203,1.01217904,0.26171805,1.39453506,0.71093207,-0.08521492,-0.15418591,0.9511021,A
-0.03017799,-0.18917398,0.24273903,-0.40879896,0.26171805,0.02421506,-0.04407593,-2.18083592,-1.18317491,0.1979941,F
-0.22767999,-0.11066198,0.19650603,1.06009904,0.26171805,0.52251306,0.67318207,1.05594508,1.52961309,0.2551111,X
-0.30174299,0.35255802,0.28897303,1.63818104,0.26171805,0.14879006,0.14467607,1.76497608,0.87480209,0.1826121,E
-0.35111799,-0.24413198,0.59482303,1.59267804,0.79798705,0.60556306,-0.53483193,1.34403108,1.49843209,1.0783321,X
0.15498001,0.14057602,0.22851403,0.76613404,-1.25771095,-0.05883494,0.55993007,0.80674808,0.28235409,-0.2235979,A
0.36482501,-0.00074498,-0.05244197,1.29322304,0.97674305,-0.18340894,-1.10108793,0.22096608,1.84142809,0.6419601,I
-0.21533599,0.28189702,0.10759603,0.73922004,0.08296105,2.10045706,0.82418307,-1.52921592,-1.55735291,1.5034561,E
0.14263601,0.43107002,0.03291203,-0.48679596,0.26171805,-1.13848094,-0.04407593,-0.11024092,0.78125809,-0.8949119,G
-0.17830399,0.25834402,-0.12356997,0.22830304,0.08296105,0.02421506,0.29567707,0.31326708,-0.06064191,-0.0220239,F
0.57467001,0.08561802,0.31031103,-2.16751396,0.26171805,-1.30457994,0.48442907,-0.84884192,0.99952809,-1.2898499,H
0.19201101,-0.25983398,0.40277803,-0.06592996,0.26171805,-0.22493394,0.25792707,0.64839608,0.15762809,-0.2252379,A
0.14263601,0.48602802,0.02579903,0.54542204,0.17234005,-0.88933194,-0.04407593,-0.63239892,-1.49498991,-0.6686369,A
-0.27705499,0.03851102,0.42056003,3.98715204,0.17234005,0.60556306,0.71093207,0.18384408,0.43826209,0.2555571,X
-2.47425999,0.17198102,-0.12356997,-2.98629996,-3.31340795,-1.13848094,-11.93545693,2.05226608,-3.92714491,-6.7193239,F
0.22904301,-0.00859698,0.17516803,0.08740804,0.17234005,-0.55713294,0.14467607,-0.19036892,-0.24773091,-0.4615179,A
0.27841801,-0.19702498,0.23918303,-0.73838996,0.26171805,-0.26645894,-0.08182693,-0.48194892,0.03290209,-0.0701719,F
0.47592001,-0.28338798,0.10759603,0.08012704,0.97674305,-0.93085594,-1.40309093,0.07944708,1.65433909,0.0671481,I
0.20435501,0.03851102,0.03646803,0.65564404,0.17234005,0.73013706,0.18242607,0.76840308,0.09526509,0.7022481,A
-0.67205799,-0.61313798,0.36010103,0.37340604,0.17234005,-0.14188394,0.10692507,0.31021808,0.90598409,-0.0670259,E
0.11794801,-0.29908998,0.47390603,-0.20443796,0.08296105,-0.30798394,0.25792707,0.18605708,0.50062409,-0.2967479,A
-0.03017799,-0.06355498,0.28541603,-1.27887696,0.17234005,-0.51560794,0.18242607,-0.72990392,-1.49498991,-0.4469669,F
0.01919701,-0.08710798,0.29252903,0.24077604,0.17234005,0.31488906,0.44667907,0.32012008,0.18881009,0.1608641,A
0.26607401,0.41536702,0.08981403,-0.68500996,0.26171805,-1.05543094,0.44667907,0.75125908,0.46944309,-1.0593439,G
0.40185701,-0.22057898,-3.21052797,-1.18551296,-1.16833295,-0.47408294,0.18242607,-0.45853392,-0.40363791,-0.4163349,A
-0.26471099,-0.27553698,0.38499603,1.34391804,0.26171805,0.64708806,0.29567707,-0.59917992,-1.43262691,0.5318251,A
-0.03017799,-0.22057898,0.24273903,1.98827104,0.17234005,0.77166206,-0.42157993,1.59802308,0.81243909,1.1084461,A
0.08091601,0.01495702,0.06491903,0.34610404,0.17234005,0.27336406,0.29567707,0.14992508,0.03290209,0.2291441,A
0.24138601,-0.32264398,0.28186003,0.27461204,0.26171805,0.27336406,0.14467607,-0.29462992,-0.43481991,0.2877211,F
0.27841801,0.06991502,0.21428803,-2.28394196,0.08296105,-1.18000594,0.22017707,-1.99957392,-0.99608591,-1.0651789,A
0.05622901,-0.01644798,0.34587503,-0.05378596,0.17234005,-0.55713294,0.18242607,0.00421208,0.34471709,-0.4895709,A
0.14263601,-0.37760198,0.32809303,-0.03958296,0.26171805,0.06574006,0.37117807,0.23362508,-0.24773091,-0.0259179,F
0.34013701,0.39966502,0.20717503,-0.72499296,0.26171805,-0.97238094,-0.11957693,0.08591208,0.18881009,-0.7059119,A
0.00685301,0.07776602,0.34231903,-0.12858996,0.26171805,-1.01390594,0.25792707,0.86493608,0.03290209,-0.9304139,F
-0.16595999,-0.26768598,0.25696503,0.05166204,0.26171805,2.01740806,0.18242607,-1.18509792,-0.34127491,1.8549361,A
0.20435501,-0.12636398,0.33520603,0.48353804,-1.25771095,0.14879006,0.22017707,1.27178608,-0.09182291,0.1307871,F
0.11794801,0.06991502,0.33876203,-1.29600396,0.26171805,-1.01390594,0.06917507,-0.26661292,0.68771309,-0.8403989,H
0.15498001,-0.47181598,0.50947003,1.20508204,0.26171805,0.23183906,0.37117807,1.03513208,0.68771309,0.1303651,A
0.15498001,-0.32264398,0.17516803,0.12652604,0.17234005,0.81318706,0.59768107,-0.36479692,-0.12300491,0.5056051,A
0.37716901,0.02280802,0.13960403,1.07069104,0.97674305,0.10726506,-0.57258193,0.94873308,1.59197609,0.5899911,I
-0.19064799,-1.09205998,0.40277803,0.74942504,0.17234005,0.56403806,0.74868207,0.27066908,0.28235409,0.2159441,D
-3.41239199,0.14842702,0.43834203,-1.04778096,-3.22402995,-0.93085594,0.14467607,2.44241908,-0.49718291,-0.7956739,E
-0.36346199,-0.18917398,0.64105703,0.68124504,0.17234005,0.19031406,-0.00632593,1.96025608,1.12425409,0.3001131,C
-0.33877399,-0.29123898,0.52013903,1.05442904,0.26171805,-1.88592794,1.65469207,-3.86186092,-3.49060391,-2.2321389,E
0.10560401,-0.25198298,0.46679303,0.28708404,0.26171805,0.23183906,0.06917507,0.14105208,-0.09182291,0.3076241,A
-0.35111799,-0.24413198,0.59482303,1.59267804,0.79798705,-0.34950894,-3.36611293,1.46473608,2.40269409,-1.4251809,X
-0.05486599,-0.33049498,-3.21052797,-0.26745596,0.26171805,-0.22493394,-0.11957693,0.75087108,0.34471709,-0.0052189,F
0.03154101,-2.42676098,0.37077003,0.77977004,0.17234005,0.93776206,0.40892907,-0.50188892,-0.12300491,0.7343271,A
0.01919701,-0.08710798,0.29252903,0.24077604,0.17234005,1.80978306,-0.15732793,-1.25493492,-0.77781591,1.8977671,A
-0.21533599,-0.20487598,0.45612403,-0.09982596,0.17234005,-0.10035994,0.33342807,-0.46602892,0.18881009,-0.1451549,E
-0.41283699,-0.70735198,0.35654403,1.60416604,-0.98957595,0.85471206,-0.30832893,0.34318608,0.62535009,1.0988381,E
0.13029201,0.07776602,-0.04532897,0.28538304,-0.09579495,0.77166206,0.37117807,0.21714108,0.28235409,0.5988761,A
0.04388501,0.03065902,0.53792103,-2.24473496,0.26171805,-0.68170694,0.22017707,-2.81839992,-1.83798591,-0.6245509,E
-0.09189699,-0.22057898,0.27474703,0.56717404,-0.18517295,1.18691106,0.59768107,-0.15448892,-0.31009391,0.8328541,A
0.04388501,0.69801002,0.02224203,0.91299704,0.26171805,0.52251306,0.25792707,0.51299308,-0.31009391,0.4481621,F
-0.01783399,0.33685502,0.23562703,-0.51114396,-0.81081995,-0.01730994,0.33342807,-0.28338792,0.46944309,-0.0738729,G
-2.57301099,0.06991502,0.24629603,-3.01885296,0.08296105,-2.55032494,0.22017707,0.64824108,-3.33469691,-2.2953319,H
0.06857301,-0.20487598,0.42411603,1.41215804,0.26171805,1.06233606,0.63543107,0.45562108,0.46944309,0.7048041,A
-0.22767999,0.25049202,0.20717503,-0.48127596,0.26171805,-0.59865794,-0.04407593,-0.03191992,0.46944309,-0.3812909,E
0.10560401,0.20338502,-0.02399097,0.99567804,0.26171805,0.93776206,-0.00632593,-0.02223092,-0.37245691,0.9868091,A
0.00685301,0.07776602,0.34231903,-0.12858996,0.26171805,-0.22493394,-0.23282793,-0.05255792,-0.06064191,0.0487761,F
0.03154101,-0.04000098,0.17516803,-0.10725596,0.26171805,1.10386106,0.71093207,-1.18445692,-0.34127491,0.7310721,F
0.14263601,0.47032602,-2.95802297,-0.37973696,0.26171805,1.35301006,0.14467607,-0.20351292,0.15762809,1.2790621,A
-3.49879899,-0.36975098,0.55214703,0.33157304,-4.92221495,0.23183906,0.40892907,0.16083708,-0.15418591,0.0930301,E
-0.05486599,-0.02429898,0.07914503,0.13628204,0.26171805,0.48098806,0.40892907,-0.36357392,-0.46600091,0.3241151,F
-0.33877399,-0.22842998,0.58415403,2.12358604,0.26171805,0.35641406,-1.40309093,1.82830908,2.27796809,1.3760331,X
0.75982801,-0.13421598,0.11470903,-0.54256296,0.79798705,-1.26305494,-1.40309093,-0.29587192,-0.65308991,-0.2767969,I
0.36482501,-0.14991798,0.10759603,-1.10814296,0.17234005,0.30104806,0.84935007,0.44449608,0.50062409,-0.0638189,A
0.14263601,0.47032602,-2.95802297,-0.37973696,0.26171805,1.06233606,0.33342807,-0.09288392,0.28235409,0.8856791,A
-0.22767999,-0.99784598,0.35654403,-0.02693196,0.26171805,2.10045706,0.29567707,-1.32541292,-1.12081191,1.8435201,D
-3.49879899,-0.08710798,0.43834203,-1.22710796,-4.92221495,-0.51560794,0.52218007,-0.17388492,0.06408409,-0.6146059,C
0.15498001,-0.23628098,0.01513003,0.55890904,0.17234005,2.59875506,1.05068607,-1.14818892,-0.87135991,1.7779631,A
0.15498001,-0.32264398,0.17516803,0.12652604,0.17234005,0.77166206,0.29567707,-0.50949992,-0.31009391,0.6456851,A
-0.00548999,-0.07140598,0.35298803,-0.20667596,0.26171805,0.56403806,0.29567707,-1.06142192,0.25117309,0.4608441,H
0.04388501,-0.15776898,0.22851403,-0.21136096,0.26171805,-0.51560794,0.52218007,-0.17374892,0.31353609,-0.6168719,F
0.90795401,1.46742602,0.37077003,-1.24202696,0.70860905,-1.26305494,-1.36534093,-0.57075492,0.68771309,-0.2906719,I
-0.20299199,-0.00074498,-3.21052797,-0.52725596,0.08296105,-0.47408294,0.33342807,0.43043908,0.53180609,-0.4829999,D
-3.49879899,0.74511702,0.15027303,0.68518304,-4.92221495,-0.64018194,0.55993007,0.79014808,-2.39925191,-0.7431619,A
0.25373001,0.33685502,0.08625803,-0.97957096,0.26171805,-1.01390594,-0.00632593,-0.50668392,0.37589909,-0.8004479,G
-0.31408699,-0.06355498,0.42056003,0.00392104,0.17234005,-0.18340894,-0.19507793,0.27086408,0.43826209,0.0577201,D
-0.25236699,-0.40115598,0.46679303,0.63114704,0.26171805,0.52251306,-0.04407593,0.06775908,0.62535009,0.6282661,E
0.27841801,0.06991502,0.21428803,-2.28394196,0.08296105,-0.80628194,0.48442907,-2.44657492,-1.27671891,-0.8521039,A
0.06857301,0.14842702,0.11115303,0.17957704,0.26171805,0.19031406,0.10692507,-0.92209692,-0.90254191,0.2340751,A
0.37716901,0.01495702,0.38143903,0.29275304,0.26171805,-1.59525394,-0.08182693,0.04172308,-0.09182291,-1.3068599,H
-0.17830399,-0.18917398,0.26407803,-0.64049196,0.17234005,1.85130806,0.29567707,-3.07136292,-2.36807091,1.6150871,A
0.26607401,0.16412902,0.11826503,0.32023404,0.26171805,-0.01730994,0.06917507,-0.92040792,-0.71545291,0.0781061,A
0.00685301,-0.26768598,0.40989003,0.56544304,0.17234005,-0.22493394,0.44667907,0.15285708,-0.12300491,-0.3242219,F
-0.25236699,0.09346902,0.23918303,-0.02144096,0.17234005,0.73013706,-0.04407593,-1.10341692,-0.55954591,0.8297561,A
0.16732301,0.69015902,-0.08444997,-0.00905896,0.26171805,0.14879006,0.44667907,-0.21776392,0.03290209,0.0110071,F
0.57467001,0.08561802,0.31031103,-2.16751396,0.26171805,-0.59865794,0.14467607,-0.87629592,0.93716509,-0.4960189,H
0.75982801,-0.13421598,0.11470903,-0.54256296,0.79798705,-0.84780694,-1.21433893,-0.72005992,1.77906509,0.0476671,I
0.17966701,-0.21272698,0.13249103,-1.30650696,0.26171805,0.02421506,-0.08182693,0.65175508,0.43826209,0.1848301,A
0.06857301,-0.18917398,-2.09026097,-0.63353896,0.17234005,-0.18340894,0.18242607,1.13218908,0.81243909,-0.1453479,E
1.37702001,-0.06355498,0.34943203,0.40572004,0.17234005,-0.59865794,-0.04407593,-0.80884692,-1.02726791,-0.3908029,A
-0.26471099,0.15627802,0.40277803,1.48394804,0.17234005,0.23183906,0.10692507,0.12107408,0.21999109,0.3008611,X
0.36482501,-0.14991798,0.10759603,-1.10814296,0.17234005,0.27336406,0.44667907,-0.59525792,-0.27891191,0.1073881,A
-0.32642999,0.32115302,0.28541603,-1.94495196,-0.90019795,1.47758506,0.40892907,-2.85218192,-4.39486591,1.2093351,D
-0.21533599,-0.20487598,0.45612403,-0.09982596,0.17234005,-1.22152994,-0.34607993,0.18236808,0.09526509,-0.8301519,E
0.11794801,0.24264102,0.08270103,-0.42458296,-0.90019795,1.14538606,0.29567707,-1.02540592,0.15762809,0.9834221,G
0.19201101,0.24264102,0.16449903,0.57672204,0.26171805,-0.05883494,0.37117807,0.67720808,0.09526509,-0.1374279,A
0.51295101,-0.30694198,0.06136303,1.37154804,0.97674305,-0.39103294,-0.76133393,1.15706008,2.09087909,0.2199831,I
-0.17830399,-0.62098898,0.32098003,0.69902804,0.26171805,-0.76475694,0.82418307,0.43276908,0.43826209,-0.9692439,E
0.15498001,-0.04000098,0.36365703,1.20093404,0.26171805,0.56403806,0.14467607,0.93193908,0.62535009,0.5725111,A
0.31545001,-0.33049498,0.55570303,-0.37409796,0.70860905,-1.51220394,-1.02558693,0.01955108,0.99952809,-0.7421249,Y
-0.00548999,-0.25983398,0.36721403,-0.15666696,0.26171805,1.22843606,-0.19507793,-0.78762592,-0.24773091,1.3836771,F
-3.49879899,0.43107002,0.46679303,0.71320104,-4.92221495,-0.55713294,0.52218007,0.06923508,-2.08743791,-0.6532179,A
-0.03017799,0.02280802,0.15738603,-0.77145096,0.26171805,0.60556306,0.18242607,-1.81838992,-0.27891191,0.5756581,H
-0.07955399,-0.29123898,0.38855203,0.85561804,0.26171805,2.18350706,0.25792707,0.55151308,-0.21654891,1.9231921,F
0.17966701,-0.33049498,0.53080803,-0.31418296,0.08296105,-0.55713294,0.44667907,-1.23217992,-1.12081191,-0.6008759,A
0.31545001,-0.04785198,0.14316003,-0.57478796,0.26171805,0.77166206,0.29567707,-0.58851992,0.00172109,0.6505681,A
-0.15361699,-0.22842998,0.48813103,0.58018304,0.26171805,0.77166206,0.22017707,0.55681408,0.00172109,0.6981251,A
0.30310601,-0.35404898,0.30675503,-0.91846296,0.17234005,-1.09695594,-0.23282793,-0.73984492,-0.43481991,-0.7592309,F
0.04388501,0.06991502,0.28541603,0.37277904,0.26171805,-0.55713294,0.44667907,0.29779308,0.43826209,-0.6182469,H
0.01919701,0.09346902,0.47390603,1.89729504,0.17234005,0.89623706,0.14467607,0.77376108,2.27796809,0.8673791,X
0.17966701,2.66080602,0.09692703,-1.47422596,-0.00641695,-0.39103294,0.48442907,0.53122408,0.43826209,-0.4847239,G
-0.03017799,0.01495702,0.26407803,0.37406204,0.26171805,-0.47408294,0.44667907,0.59799408,0.12644709,-0.5420819,A
0.01919701,-0.28338798,0.21428803,0.85767704,0.26171805,-0.43255794,-0.34607993,0.07012808,-0.68427091,-0.1024559,A
0.24138601,-0.43255998,0.34943203,-1.02928096,0.26171805,-0.84780694,0.29567707,-0.67920992,0.00172109,-0.8015929,F
0.14263601,-0.24413198,-3.20697097,0.16552404,0.88736505,-0.76475694,-1.44084193,0.91741608,-0.27891191,0.2632361,I
0.34013701,-0.29908998,0.71929703,-0.43481796,0.17234005,0.85471206,0.44667907,-0.71578892,-0.40363791,0.6283991,D
0.24138601,-0.12636398,0.41700303,0.09609104,0.17234005,-2.13507694,-2.34685193,0.26125308,-0.55954591,-2.1636179,A
-0.04252199,0.00710602,0.26407803,-0.16254596,0.17234005,-0.34950894,-0.04407593,0.29829808,0.56298709,-0.1704949,E
-0.04252199,0.75296802,-0.10934397,1.04124104,-1.34708895,0.19031406,0.89968407,0.68757608,-0.06064191,-0.1953769,F
0.14263601,0.06991502,0.39922103,0.56803904,-1.16833295,0.19031406,0.14467607,-0.18477692,-0.46600091,0.2391871,A
-0.25236699,0.06206402,0.17161103,-0.42010796,0.26171805,-1.34610494,0.10692507,0.52998208,1.28016109,-1.1641389,E
0.36482501,0.28974802,0.23562703,-0.32378996,0.17234005,-0.84780694,0.59768107,-1.05052992,-0.90254191,-0.9480869,A
0.41420001,-0.47181598,0.23918303,1.01838504,0.88736505,0.52251306,-1.10108793,0.77811108,0.99952809,1.4016391,I
0.22904301,-0.00859698,0.17516803,0.08740804,0.17234005,0.68861306,0.89968407,0.20298708,0.37589909,0.2301091,A
0.26607401,0.58024202,0.11470903,-0.16546896,0.26171805,0.52251306,0.71093207,-0.27967992,0.12644709,0.1918341,A
0.04388501,-0.15776898,0.32809303,0.55222504,0.26171805,0.23183906,-0.45933093,0.63331108,0.25117309,0.6238541,A
-0.27705499,0.03851102,0.42056003,3.98715204,0.17234005,0.64708806,0.29567707,0.82534808,0.31353609,0.5497631,X
0.21669901,0.29760002,0.24985203,-0.04131296,0.26171805,-1.01390594,0.03142507,-0.06904192,-0.37245691,-0.8185189,A
-0.17830399,0.90214102,-0.04177297,0.59310304,0.26171805,0.60556306,0.14467607,0.03481108,-0.15418591,0.5989241,F
0.59935801,-2.42676098,0.01157303,0.54026004,0.97674305,-0.76475694,-1.32758993,0.42599208,1.71670209,0.2031301,I
-0.36346199,0.23479002,0.00090403,0.75977804,0.26171805,1.76825806,0.14467607,-1.00263192,-0.24773091,1.6551941,G
0.25373001,-0.19702498,0.26052203,0.32688804,0.26171805,-0.22493394,-0.00632593,0.90231108,0.15762809,-0.0771039,F
-0.67205799,0.06991502,0.39566503,1.10366204,0.26171805,-0.51560794,0.14467607,1.61963208,1.65433909,-0.4012419,E
-3.49879899,-0.03214998,-2.48146497,-0.33387596,-4.92221495,1.51910906,0.29567707,-0.32010192,-0.37245691,1.3174331,A
0.19201101,0.08561802,0.27830403,-1.34735496,0.26171805,-0.84780694,0.14467607,0.54965008,0.03290209,-0.7308409,F
0.09326001,0.34470702,0.14316003,-0.02657396,0.26171805,-0.68170694,0.14467607,0.35339808,0.37589909,-0.5777769,G
-0.24002399,-0.42470898,0.08981403,1.09453204,0.26171805,0.31488906,-0.19507793,1.03218108,0.65653209,0.5399991,A
-3.49879899,-0.11066198,7.41956103,2.02145104,-4.92221495,-0.88933194,-1.47859193,1.64716408,0.96834709,0.1632991,I
-0.11658499,0.28189702,0.33520603,-0.51821496,0.08296105,-2.46727594,0.22017707,0.01848208,1.71670209,-2.2048339,D
-0.20299199,-0.01644798,0.59482303,-1.58182196,-0.36392895,-0.10035994,-0.38382993,-0.22222892,0.28235409,0.2550151,E
0.00685301,0.40751602,0.27474703,-0.08380296,0.26171805,-1.01390594,0.33342807,0.47358008,0.28235409,-0.9666999,H
0.27841801,-0.36189998,0.50235703,-1.58874496,0.26171805,-0.76475694,0.14467607,-1.77759792,-0.71545291,-0.6407649,F
0.24138601,0.20338502,0.12537803,-1.42272596,-1.34708895,0.35641406,0.06917507,1.07887408,0.00172109,0.4039321,F
0.21669901,-0.29123898,0.34943203,0.50711004,0.26171805,-0.01730994,0.37117807,-0.18508792,-0.40363791,-0.0993819,A
-0.30174299,-0.05570398,0.21073203,-0.14747696,0.26171805,-0.18340894,0.44667907,-0.59251992,0.34471709,-0.2710109,E
0.47592001,-0.43255998,0.11470903,-0.87095996,0.97674305,-1.47067894,-1.06333793,0.11707408,1.46725009,-0.6322309,I
0.36482501,0.28974802,0.23562703,-0.32378996,0.17234005,-0.80628194,1.65469207,-2.86099692,-1.49498991,-1.3614939,A
-0.11658499,0.42321802,0.08625803,1.91913604,0.26171805,0.85471206,0.18242607,1.30056008,0.09526509,0.7951691,G
-0.16595999,-0.26768598,0.25696503,0.05166204,0.26171805,0.06574006,0.59768107,0.35019508,-0.06064191,-0.1502179,A
